"","c(5, 1, 1)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)Xc(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 4, 2)Xc(1, 5, 2)Xc(1, 4, 3)Xc(1, 5, 3)","support_detection_rate"
"164",-0.389200738128378,0.297228422279203,-0.715133230080457,NA,0.995
"165",-0.533909931369344,0.941884830697727,1.86638633523922,NA,0.995
"166",-0.332383891371699,-1.04861905468813,1.066878763828,NA,0.995
"167",0.697432493249351,-1.17487661000467,-0.906780466679893,NA,0.995
"168",0.400447927577659,-0.336734824158853,-1.08752460326716,NA,0.995
"169",0.295751407326465,0.598085625894345,-0.473327645073683,NA,0.995
"170",-0.725516698888888,1.51830188277799,0.942080076985372,NA,0.995
"171",1.76790974196913,0.268177657915072,-0.62123380690951,NA,0.995
"172",-0.84397311976714,0.680594377893528,0.499498042275505,NA,0.995
"173",0.960536530310472,-1.74001415371184,0.407429442147218,NA,0.995
"174",1.26643745768937,0.0204379593372591,0.435610292020624,NA,0.995
"175",0.377907625247087,-0.195718285826701,-0.921132672211371,NA,0.995
"176",0.538528833968199,-0.147192602980307,0.947057201062218,NA,0.995
"177",0.14514771763361,1.42899606981554,0.551855603919829,NA,0.995
"178",0.0115621045811544,-0.960964108977016,0.421875251579422,NA,0.995
"179",0.312196597454122,0.558855489397247,-0.46971782180919,NA,0.995
"180",-0.556378394538359,0.590122114248117,-0.365501431277408,NA,0.995
"181",0.177336508057912,0.629930792732053,1.09362724686595,NA,0.995
"182",-0.956549503725403,0.0758406778257118,0.421734839886262,NA,0.995
"183",0.899281289655451,0.433936832501389,0.69493170833363,NA,0.995
"184",-1.99486422328464,0.875906642899416,-0.239198694447887,NA,0.995
"185",-0.350648629739883,0.847897791628959,-0.668199067480654,NA,0.995
"186",1.24125187258725,0.502972135470858,1.03195703566036,NA,0.995
"187",0.251479792250816,0.0546528782750778,1.88542660049041,NA,0.995
"188",-0.66933137319076,-0.317352261946528,-0.955355336388996,NA,0.995
"189",-0.363902986235491,-1.66268576840854,-0.293856609424922,NA,0.995
"190",-0.349775267145202,0.212902694727748,-1.3031957334055,NA,0.995
"191",-0.81322300472083,-0.192428727686402,0.10869291432064,NA,0.995
"192",-1.11312354161376,1.32330541772082,-0.867192051898881,NA,0.995
"193",2.69978088789146,-0.410755687146152,1.26070064534244,NA,0.995
"194",-0.989162894032833,-0.270796776932628,0.61483774275469,NA,0.995
"195",0.319700450950793,-0.699921918416828,-1.52152851973841,NA,0.995
"196",0.628784464875269,-0.60398548098442,-0.40687820771155,NA,0.995
"197",0.0499039344139611,0.95858171430771,1.20276305387102,NA,0.995
"198",-1.37570659536082,-0.566599068294719,-0.46016122462355,NA,0.995
"199",0.798048518029996,-0.995692593335312,1.08179421689652,NA,0.995
"200",-0.79920922757615,-1.54683072598637,1.10576435301577,NA,0.995
