"","c(5, 1, 1)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)Xc(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 2, 2)Xc(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)","c(1, 2, 3)","c(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(2, 4, 1)Xc(2, 5, 1)","c(3, 3, 1)Xc(4, 3, 1)Xc(5, 3, 1)","c(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(3, 5, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(1, 2, 2)Xc(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)Xc(1, 2, 3)Xc(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 3, 2)Xc(1, 3, 3)","c(1, 4, 2)Xc(1, 5, 2)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 5, 2)Xc(1, 5, 3)","c(2, 2, 2)Xc(3, 2, 2)Xc(4, 2, 2)Xc(5, 2, 2)Xc(2, 2, 3)Xc(3, 2, 3)Xc(4, 2, 3)Xc(5, 2, 3)","c(2, 3, 2)Xc(3, 3, 2)Xc(4, 3, 2)Xc(5, 3, 2)Xc(2, 4, 2)Xc(3, 4, 2)Xc(4, 4, 2)Xc(5, 4, 2)Xc(2, 5, 2)Xc(3, 5, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(2, 3, 3)Xc(3, 3, 3)Xc(4, 3, 3)Xc(5, 3, 3)Xc(2, 4, 3)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(2, 5, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(1, 3, 3)Xc(1, 4, 3)","c(1, 5, 2)","c(1, 5, 3)","c(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)","c(1, 3, 3)","c(1, 4, 3)Xc(1, 5, 3)","c(2, 4, 1)Xc(3, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)","c(4, 3, 1)Xc(5, 3, 1)","c(4, 4, 1)Xc(5, 4, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(1, 5, 1)","c(2, 2, 1)Xc(3, 2, 1)Xc(4, 2, 1)Xc(5, 2, 1)Xc(2, 3, 1)Xc(3, 3, 1)Xc(4, 3, 1)Xc(5, 3, 1)","c(2, 1, 2)Xc(3, 1, 2)Xc(4, 1, 2)Xc(5, 1, 2)Xc(2, 1, 3)Xc(3, 1, 3)Xc(4, 1, 3)Xc(5, 1, 3)","c(2, 2, 2)Xc(3, 2, 2)Xc(4, 2, 2)Xc(5, 2, 2)Xc(2, 3, 2)Xc(3, 3, 2)Xc(4, 3, 2)Xc(5, 3, 2)Xc(2, 4, 2)Xc(3, 4, 2)Xc(4, 4, 2)Xc(5, 4, 2)Xc(2, 5, 2)Xc(3, 5, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(2, 2, 3)Xc(3, 2, 3)Xc(4, 2, 3)Xc(5, 2, 3)Xc(2, 3, 3)Xc(3, 3, 3)Xc(4, 3, 3)Xc(5, 3, 3)Xc(2, 4, 3)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(2, 5, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)","c(4, 5, 1)Xc(5, 5, 1)","c(3, 3, 3)Xc(4, 3, 3)Xc(5, 3, 3)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(1, 2, 2)Xc(1, 2, 3)","c(4, 1, 3)Xc(5, 1, 3)","c(5, 1, 2)Xc(5, 1, 3)","c(1, 2, 3)Xc(1, 3, 3)","c(1, 4, 2)Xc(1, 5, 2)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)Xc(4, 5, 1)","c(5, 3, 1)","c(5, 4, 1)Xc(5, 5, 1)","c(4, 3, 3)Xc(5, 3, 3)Xc(4, 4, 3)Xc(4, 5, 3)","c(5, 4, 2)Xc(5, 5, 2)","c(5, 4, 3)Xc(5, 5, 3)","c(5, 2, 2)Xc(5, 2, 3)","c(5, 3, 2)Xc(5, 4, 2)Xc(5, 5, 2)Xc(5, 3, 3)Xc(5, 4, 3)Xc(5, 5, 3)","c(4, 4, 3)Xc(5, 4, 3)","c(4, 5, 3)Xc(5, 5, 3)","c(5, 5, 3)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)","c(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(2, 2, 3)Xc(3, 2, 3)","c(2, 3, 3)Xc(3, 3, 3)Xc(2, 4, 3)Xc(3, 4, 3)Xc(2, 5, 3)Xc(3, 5, 3)","c(4, 2, 3)Xc(5, 2, 3)","c(4, 3, 3)","c(4, 4, 3)Xc(4, 5, 3)","c(5, 3, 3)","c(4, 2, 3)Xc(5, 2, 3)Xc(4, 3, 3)Xc(5, 3, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(5, 2, 3)","c(5, 3, 3)Xc(5, 4, 3)Xc(5, 5, 3)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)Xc(4, 5, 1)","c(5, 5, 1)","c(1, 1, 2)Xc(1, 1, 3)","c(3, 1, 1)Xc(4, 1, 1)","c(1, 3, 1)Xc(1, 4, 1)Xc(1, 5, 1)","c(1, 1, 3)","c(3, 1, 3)Xc(4, 1, 3)Xc(5, 1, 3)","c(4, 4, 2)Xc(5, 4, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(4, 4, 3)Xc(5, 4, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(2, 3, 1)Xc(2, 4, 1)Xc(2, 5, 1)","c(5, 2, 3)Xc(5, 3, 3)Xc(5, 4, 3)Xc(5, 5, 3)","c(5, 3, 2)Xc(5, 3, 3)","c(5, 4, 2)Xc(5, 5, 2)Xc(5, 4, 3)Xc(5, 5, 3)","c(4, 3, 2)Xc(5, 3, 2)Xc(4, 4, 2)Xc(5, 4, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(4, 3, 3)Xc(5, 3, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(2, 2, 3)Xc(3, 2, 3)Xc(4, 2, 3)Xc(5, 2, 3)","c(2, 3, 3)Xc(3, 3, 3)Xc(4, 3, 3)Xc(5, 3, 3)Xc(2, 4, 3)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(2, 5, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(3, 3, 1)","c(3, 4, 1)Xc(3, 5, 1)","c(4, 2, 1)Xc(5, 2, 1)","c(4, 1, 2)Xc(4, 1, 3)","c(4, 2, 1)Xc(4, 3, 1)","c(4, 4, 1)Xc(4, 5, 1)","c(5, 2, 1)Xc(5, 3, 1)","c(2, 4, 2)Xc(3, 4, 2)Xc(4, 4, 2)Xc(5, 4, 2)Xc(2, 5, 2)Xc(3, 5, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(2, 4, 3)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(2, 5, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(4, 1, 2)Xc(5, 1, 2)","c(3, 1, 3)","c(2, 1, 3)Xc(3, 1, 3)Xc(4, 1, 3)Xc(5, 1, 3)","c(5, 2, 2)Xc(5, 3, 2)Xc(5, 4, 2)Xc(5, 5, 2)Xc(5, 2, 3)Xc(5, 3, 3)Xc(5, 4, 3)Xc(5, 5, 3)","c(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","support_detection_rate"
"16",-3.14667474703623,-0.615556729967089,0.464306207776755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.2068738994657,-0.697456111551537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"17",0.551934933705981,-1.13672701266171,1.0391517757596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"18",0.503118775604934,-0.0974691823335027,0.18595024161968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"19",-1.04441291878565,-0.0862211451800572,1.28832842579355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"20",0.869831989693413,0.422605173983541,0.126489609299263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"21",0.313033119016837,-0.0259329666756708,1.2118753518248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"22",-2.14693173625008,-6.4636564637408e-05,-0.271619470382624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"23",1.72342604167833,-0.687267654036258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15228269552095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"24",2.59233886097533,-0.561644737475299,-1.41777945556016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"25",-0.0465980093107809,-1.18178918536867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777646659893381,1.00004936834103,-1.71608469434734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"26",-1.04166555802626,1.09484822299916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0581888180436897,3.53254722431413,-0.371374381706691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"27",-1.19624996562436,-0.855958134795457,-0.691239810333705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"28",-0.0814053382396155,1.03936169232465,-0.376161840507459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"29",-0.464425621161312,NA,-1.38701187565852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796412772989559,-2.20290957737119,-2.10364680622288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"30",0.620321752920364,-0.105947031121364,NA,NA,NA,NA,NA,NA,NA,NA,0.998464614517022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"31",1.34252999001923,1.17876511283378,0.131324746416948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"32",-0.738985998667756,-0.822281442623227,-0.0620455368933835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.23965199307355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"33",-0.110981494813584,1.0199553859289,-1.47287677321011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"34",-0.185561556616312,-0.840622105419465,0.61515343094822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"35",-0.308813361786024,2.60087329047705,NA,NA,NA,0.737636478827263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"36",-1.41385842356161,-1.50020409443194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.26371727562447,-2.88008551787732,-3.68461866786403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"37",0.00942976031884725,0.780651172246725,-0.0366066392643393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"38",-1.06326894716219,-1.17284030619203,NA,NA,NA,NA,NA,NA,NA,NA,0.353633798291422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"39",-0.286822148914069,0.124118184381317,NA,NA,NA,1.02116882922186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"40",-0.10240693796829,-1.34599471627339,-1.01151600354612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"41",0.835484181734935,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61992877067103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99052997378516,2.80488477939298,3.41166332015163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"42",-0.23857708727465,-1.07294811354726,NA,NA,NA,0.430409595061934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"43",-0.148522187861004,1.56639311845685,-0.656199251529299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"44",-0.309520560760605,-0.230339399344119,-0.415254000339076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"45",0.743294370213868,0.444604503170108,0.580722538607169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"46",1.2983130093154,-0.280995500778889,-0.201410171645812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"47",-0.680428052334205,0.777866820587018,NA,NA,NA,NA,NA,NA,NA,NA,-0.026634067644144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
"48",-0.476092582297658,-1.18818657044337,NA,NA,NA,1.68932243893928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525
