"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"87",5.47566296674543,4.26808139008445,5.04309368308548,5.04309371882563,5.43443933071504,5.05556590989683,0.22053614037146,-7.08694952755505e-09,0.0697171129829074,1.20758157666098,-3.57401503947585e-08,0.378873420818216,5000
"88",5.53821049089311,5.3006486909369,4.94248339220637,4.94248339211032,5.23277275809849,5.15238797494614,0.0428950471179896,1.94339662020779e-11,0.0153617951454011,0.237561799956204,9.605205519847e-11,0.0803847831523443,5000
"89",6.29569026509194,5.41245248917846,4.89943095823157,4.8994309543848,5.39840689766088,5.09785014574944,0.140292444310804,7.85146647190084e-10,0.0556750829659885,0.88323777591348,3.84677178999482e-09,0.300556751911434,5000
"90",5.43529429729599,3.92086307946751,5.06144826082693,5.0614482301479,5.40051211803036,4.5668401488334,0.278629110953918,6.06131507558431e-09,0.154369058151659,1.51443121782848,3.06790326476403e-08,0.833671969196967,5000
"91",5.80897656742044,5.76748990648647,4.76662355143518,4.76662355465673,5.56620181048002,5.55948624806295,0.00714181929509716,-6.75855792471045e-10,0.00120648920857215,0.0414866609339706,-3.22155013776637e-09,0.00671556241707894,5000
"92",5.09337920368675,4.16600156808839,4.98467988678954,4.98467988578658,5.29559590308102,4.85139873168316,0.182075121154752,2.01207158486529e-10,0.0838804885281045,0.927377635598359,1.00295327598587e-09,0.444197171397865,5000
"93",6.57112872495261,6.50545073232481,5.14252908778513,5.14252916680639,5.62785696350606,5.60732070033804,0.00999493319593712,-1.5366225313877e-08,0.00364903786666583,0.0656779926278048,-7.90212606460727e-08,0.0205362631680126,5000
"94",5.57097531555138,4.07530837035555,4.87191607581203,4.87191607581054,4.99667984600758,3.84492430520714,0.268474882848731,3.05726779086368e-13,0.230504170028166,1.49566694519583,1.48947520983711e-12,1.15175554080044,5000
"95",5.59893332384612,5.34861717158342,4.838363658507,4.83836370145607,5.33167209592554,5.26110008001971,0.0447078287567004,-8.87677464785354e-09,0.0132363758753583,0.250316152262696,-4.29490638609309e-08,0.0705720159058298,5000
"96",4.89738171281355,3.41209308942014,5.05181228415389,5.05181258392276,5.26427508266588,4.24295085673313,0.303282184336845,-5.93388767747194e-08,0.194010421168102,1.48528862339341,-2.99768866618422e-07,1.02132422593275,5000
