Policies,estimate,Pooling
"c(1, 3, 2)",-0.26304315703822184,Pool3
"c(1, 3, 2)",0.31207957757158966,Pool3
"c(1, 3, 2)",0.26178168344186253,Pool3
"c(1, 3, 2)",0.27497904861725603,Pool3
"c(1, 3, 2)",0.5383505288435002,Pool3
"c(1, 3, 2)",0.4725130669251133,Pool3
"c(1, 3, 2)",0.02237252388698533,Pool3
"c(1, 3, 2)",0.18186030069750725,Pool3
"c(1, 3, 2)",0.4209858607761885,Pool3
"c(1, 3, 2)",0.21468837315001768,Pool3
"c(1, 3, 2)",0.2643035846447601,Pool3
"c(1, 3, 2)",0.11493854669655747,Pool3
"c(1, 3, 2)",0.1586103259608421,Pool3
"c(1, 3, 2)",0.19101853823730044,Pool3
"c(1, 3, 2)",0.7336309468885222,Pool3
"c(1, 3, 2)",0.4746767333668069,Pool3
"c(1, 3, 2)",0.6890034465931485,Pool3
"c(1, 3, 2)",0.5607614972469033,Pool3
"c(1, 3, 2)",0.41339878945353326,Pool3
"c(1, 3, 2)",0.44327994719294456,Pool3
"c(1, 3, 2)",0.3871976275108278,Pool3
"c(1, 3, 2)",0.35943836237845084,Pool3
"c(1, 3, 2)",-0.17908644285684888,Pool3
"c(1, 3, 2)",0.5571974489144259,Pool3
"c(1, 3, 2)",0.19888579149513952,Pool3
"c(1, 3, 2)",0.3001037122968984,Pool3
"c(1, 3, 2)",0.5265356189344811,Pool3
"c(1, 3, 2)",0.08634422716129277,Pool3
"c(1, 3, 2)",0.39421024086841405,Pool3
"c(1, 3, 2)",0.2144640093863103,Pool3
"c(1, 3, 2)",0.519893687447259,Pool3
"c(1, 3, 2)",0.5440108047530047,Pool3
"c(1, 3, 2)",0.26474279153146746,Pool3
"c(1, 3, 2)",0.4672172480200524,Pool3
"c(1, 3, 2)",0.4131036122007305,Pool3
"c(1, 3, 2)",0.9110249664327641,Pool3
"c(1, 3, 2)",0.30964420609626586,Pool3
"c(1, 3, 2)",0.29284469795464424,Pool3
"c(1, 3, 2)",0.6509416043633693,Pool3
"c(1, 3, 2)",0.10909698214661684,Pool3
"c(1, 3, 2)",0.14228338322828155,Pool3
"c(1, 3, 2)",0.5387401576314548,Pool3
"c(1, 3, 2)",0.36658864360907184,Pool3
"c(1, 3, 2)",0.6625300262086501,Pool3
"c(1, 3, 2)",0.11054794891075077,Pool3
"c(1, 3, 2)",0.037168145885838916,Pool3
"c(1, 3, 2)",0.13996339821419726,Pool3
"c(1, 3, 2)",0.17830395415394928,Pool3
"c(1, 3, 2)",0.43619302509991925,Pool3
"c(1, 3, 2)",0.10747421199422974,Pool3
"c(1, 3, 2)",0.3362687872179696,Pool3
"c(1, 3, 2)",0.3091349485360812,Pool3
"c(1, 3, 2)",0.14283530431366656,Pool3
"c(1, 3, 2)",0.36694788076835655,Pool3
"c(1, 3, 2)",0.30725374777477416,Pool3
"c(1, 3, 2)",0.49986090284444995,Pool3
"c(1, 3, 2)",0.48946002120658255,Pool3
"c(1, 3, 2)",0.39954485728311995,Pool3
"c(1, 3, 2)",0.15273032881889437,Pool3
"c(1, 3, 2)",0.3568207247559676,Pool3
"c(1, 3, 2)",0.3257579813471257,Pool3
"c(1, 3, 2)",0.5036621339677606,Pool3
"c(1, 3, 2)",0.48744790730754933,Pool3
"c(1, 3, 2)",0.3819485221653642,Pool3
"c(1, 3, 2)",0.8544200796370053,Pool3
"c(1, 3, 2)",0.6371850253261288,Pool3
"c(1, 3, 2)",0.4190624741770959,Pool3
"c(1, 3, 2)",0.36247629180408714,Pool3
"c(1, 3, 2)",0.2566032614203505,Pool3
"c(1, 3, 2)",0.4225714082010105,Pool3
"c(1, 3, 2)",0.334279099027559,Pool3
"c(1, 3, 2)",0.3437103119806143,Pool3
"c(1, 3, 2)",0.24262910299926016,Pool3
"c(1, 3, 2)",0.22356038870799178,Pool3
"c(1, 3, 2)",0.5892671785297049,Pool3
"c(1, 3, 2)",0.650726250061536,Pool3
"c(1, 3, 2)",0.26004404690903427,Pool3
"c(1, 3, 2)",0.3787990188319438,Pool3
"c(1, 3, 2)",0.19434129941193015,Pool3
"c(1, 3, 2)",0.38350914586378887,Pool3
"c(1, 3, 2)",0.4281531758053404,Pool3
"c(1, 3, 2)",0.36748452950387944,Pool3
"c(1, 3, 2)",0.2595756309523167,Pool3
"c(1, 3, 2)",0.5643967326932751,Pool3
"c(1, 3, 2)",0.7354986489204876,Pool3
"c(1, 3, 2)",0.06574847045580244,Pool3
"c(1, 3, 2)",0.5516139162607542,Pool3
"c(1, 3, 2)",0.48739434297469075,Pool3
"c(1, 3, 2)",0.44425647737899476,Pool3
"c(1, 3, 2)",0.6150344516541175,Pool3
"c(1, 3, 2)",0.1570478717458112,Pool3
"c(1, 3, 2)",0.2339291397185915,Pool3
"c(1, 3, 2)",0.1161354365182368,Pool3
"c(1, 3, 2)",0.28190197645186243,Pool3
"c(1, 3, 2)",0.30860278432570276,Pool3
"c(1, 3, 2)",0.27328091594845555,Pool3
"c(1, 3, 2)",0.3932568405644071,Pool3
"c(1, 3, 2)",0.42133999887396495,Pool3
"c(1, 3, 2)",0.31991770123924795,Pool3
"c(1, 3, 2)",0.15810098978947262,Pool3
"c(1, 3, 2)",0.61216483732405,Pool3
"c(1, 3, 2)",0.35232750800806206,Pool3
"c(1, 3, 2)",0.2424456057707043,Pool3
"c(1, 3, 2)",0.24836277212520425,Pool3
"c(1, 3, 2)",0.6610205601494237,Pool3
"c(1, 3, 2)",0.2167609583110982,Pool3
"c(1, 3, 2)",0.28958932841150326,Pool3
"c(1, 3, 2)",0.41769033098578445,Pool3
"c(1, 3, 2)",0.03131744801976916,Pool3
"c(1, 3, 2)",-0.05143972455471869,Pool3
"c(1, 3, 2)",0.35673609218522273,Pool3
"c(1, 3, 2)",0.25784293337528197,Pool3
"c(1, 3, 2)",0.30572842316735754,Pool3
"c(1, 3, 2)",0.40051303104878955,Pool3
"c(1, 3, 2)",0.20778175648796934,Pool3
"c(1, 3, 2)",0.12304126168789241,Pool3
"c(1, 3, 2)",0.28022959564296474,Pool3
"c(1, 3, 2)",0.5305694725607576,Pool3
"c(1, 3, 2)",0.2951353434042485,Pool3
"c(1, 3, 2)",0.049791718268858275,Pool3
"c(1, 3, 2)",0.0076917381976949785,Pool3
"c(1, 3, 2)",0.3188170576843345,Pool3
"c(1, 3, 2)",0.23934985517246976,Pool3
"c(1, 3, 2)",0.25878734619456917,Pool3
"c(1, 3, 2)",0.365438378050786,Pool3
"c(1, 3, 2)",0.9118196189562238,Pool3
"c(1, 3, 2)",0.3343459726472996,Pool3
"c(1, 3, 2)",0.4882779660426346,Pool3
"c(1, 3, 2)",0.05085123599865967,Pool3
"c(1, 3, 2)",0.040158809808659136,Pool3
"c(1, 3, 2)",0.24550233734299387,Pool3
"c(1, 3, 2)",0.056715618956412105,Pool3
"c(1, 3, 2)",0.5493008366321269,Pool3
"c(1, 3, 2)",0.41987761087113085,Pool3
"c(1, 3, 2)",0.14251558477339465,Pool3
"c(1, 3, 2)",0.07908251656749338,Pool3
"c(1, 3, 2)",0.15877889849292973,Pool3
"c(1, 3, 2)",0.2706951274185474,Pool3
"c(1, 3, 2)",0.35525401025613956,Pool3
"c(1, 3, 2)",0.12344180882258413,Pool3
"c(1, 3, 2)",0.7117378687023426,Pool3
"c(1, 3, 2)",0.25305347061177197,Pool3
"c(1, 3, 2)",0.4324446624632143,Pool3
"c(1, 3, 2)",0.4554908909728749,Pool3
"c(1, 3, 2)",0.7921852379755254,Pool3
"c(1, 3, 2)",0.2389637568280995,Pool3
"c(1, 3, 2)",0.32509664768622665,Pool3
"c(1, 3, 2)",0.5776250402920291,Pool3
"c(1, 3, 2)",0.32693945041818023,Pool3
"c(1, 3, 2)",0.28657003907377765,Pool3
"c(1, 3, 2)",0.26891084976260854,Pool3
"c(1, 3, 2)",-0.051073970535203524,Pool3
"c(1, 3, 2)",0.31218185915184316,Pool3
"c(1, 3, 2)",0.17970390147323903,Pool3
"c(1, 3, 2)",0.4180886097723527,Pool3
"c(1, 3, 2)",0.11457255892369403,Pool3
"c(1, 3, 2)",0.24000149367378387,Pool3
"c(1, 3, 2)",0.607981152701104,Pool3
"c(1, 3, 2)",0.1887474390121187,Pool3
"c(1, 3, 2)",0.26945467238608367,Pool3
"c(1, 3, 2)",0.40930480784905154,Pool3
"c(1, 3, 2)",0.22376304636440683,Pool3
"c(1, 3, 2)",0.08863607355567961,Pool3
"c(1, 3, 2)",0.2664128579480437,Pool3
"c(1, 3, 2)",0.266573832677885,Pool3
"c(1, 3, 2)",0.5718046132553388,Pool3
"c(1, 3, 2)",0.3495253283273003,Pool3
"c(1, 3, 2)",0.1323368979237898,Pool3
"c(1, 3, 2)",0.5736424044543381,Pool3
"c(1, 3, 2)",0.2283475353615064,Pool3
"c(1, 3, 2)",0.2627750540628029,Pool3
"c(1, 3, 2)",0.18715193689423182,Pool3
"c(1, 3, 2)",0.28877822974470996,Pool3
"c(1, 3, 2)",0.18998352874145083,Pool3
"c(1, 3, 2)",0.059990021031753944,Pool3
"c(1, 3, 2)",0.38169646511912975,Pool3
"c(1, 3, 2)",0.22554949133395302,Pool3
"c(1, 3, 2)",0.6148386987304042,Pool3
"c(1, 3, 2)",0.11044304589880742,Pool3
"c(1, 3, 2)",0.4124735578177191,Pool3
"c(1, 3, 2)",0.3387556313612241,Pool3
"c(1, 3, 2)",0.44067513645265344,Pool3
"c(1, 3, 2)",0.30307159604947165,Pool3
"c(1, 3, 2)",0.1386241289158847,Pool3
"c(1, 3, 2)",0.3259312312292394,Pool3
"c(1, 3, 2)",0.3794084823100039,Pool3
"c(1, 3, 2)",0.2083384416544803,Pool3
"c(1, 3, 2)",0.4866629546212284,Pool3
"c(1, 3, 3)",0.28056684286652733,Pool3
"c(1, 3, 3)",0.16335229866760465,Pool3
"c(1, 3, 3)",0.32240235852043225,Pool3
"c(1, 3, 3)",0.09615911325000427,Pool3
"c(1, 3, 3)",0.6221438211114936,Pool3
"c(1, 3, 3)",0.2769654270079834,Pool3
"c(1, 3, 3)",0.31559072249059744,Pool3
"c(1, 3, 3)",0.2778774884288096,Pool3
"c(1, 3, 3)",0.2917904678216591,Pool3
"c(1, 3, 3)",0.13521696373451733,Pool3
"c(1, 3, 3)",0.5522850470374318,Pool3
"c(1, 3, 3)",0.28626912551277794,Pool3
"c(1, 3, 3)",0.4496914456238697,Pool3
"c(1, 3, 3)",0.07265950635241845,Pool3
"c(1, 3, 3)",0.513307974804553,Pool3
"c(1, 3, 3)",0.32041356425688405,Pool3
"c(1, 3, 3)",0.2715710112065341,Pool3
"c(1, 3, 3)",0.32927750819781443,Pool3
"c(1, 3, 3)",0.24926040085574774,Pool3
"c(1, 3, 3)",0.08105772137007258,Pool3
"c(1, 3, 3)",0.29847087462073124,Pool3
"c(1, 3, 3)",0.12009044547952481,Pool3
"c(1, 3, 3)",0.4438039296538706,Pool3
"c(1, 3, 3)",0.4984575445301568,Pool3
"c(1, 3, 3)",0.6661243227186967,Pool3
"c(1, 3, 3)",0.6035054476047118,Pool3
"c(1, 3, 3)",0.5638522166421467,Pool3
"c(1, 3, 3)",0.4039687990053966,Pool3
"c(1, 3, 3)",0.39582424812277034,Pool3
"c(1, 3, 3)",0.05457889970786352,Pool3
"c(1, 3, 3)",0.3616517507902592,Pool3
"c(1, 3, 3)",0.42999254592828734,Pool3
"c(1, 3, 3)",0.43612066757859913,Pool3
"c(1, 3, 3)",0.15418849113121963,Pool3
"c(1, 3, 3)",0.49009977146358163,Pool3
"c(1, 3, 3)",0.3858093500800543,Pool3
"c(1, 3, 3)",0.3611428899488527,Pool3
"c(1, 3, 3)",0.20918249203524003,Pool3
"c(1, 3, 3)",0.46617854791860835,Pool3
"c(1, 3, 3)",0.13508284979627333,Pool3
"c(1, 3, 3)",0.22822428882122225,Pool3
"c(1, 3, 3)",0.5125734860101848,Pool3
"c(1, 3, 3)",0.28624973974037216,Pool3
"c(1, 3, 3)",0.013044575740275803,Pool3
"c(1, 3, 3)",0.06081644579786966,Pool3
"c(1, 3, 3)",0.2735373479818349,Pool3
"c(1, 3, 3)",0.3868626765257795,Pool3
"c(1, 3, 3)",0.5906506029604807,Pool3
"c(1, 3, 3)",0.3508895909934421,Pool3
"c(1, 3, 3)",0.6147794783896423,Pool3
"c(1, 3, 3)",0.3199778336550534,Pool3
"c(1, 3, 3)",0.32847540321369917,Pool3
"c(1, 3, 3)",0.48886907091154963,Pool3
"c(1, 3, 3)",0.24908714426291198,Pool3
"c(1, 3, 3)",0.12387394180119643,Pool3
"c(1, 3, 3)",0.5132490083587594,Pool3
"c(1, 3, 3)",0.20660994715266098,Pool3
"c(1, 3, 3)",0.33558542357236004,Pool3
"c(1, 3, 3)",0.6650486438885986,Pool3
"c(1, 3, 3)",0.40303193523876224,Pool3
"c(1, 3, 3)",0.4204347867279678,Pool3
"c(1, 3, 3)",0.6405627910159168,Pool3
"c(1, 3, 3)",0.297403644339284,Pool3
"c(1, 3, 3)",0.3351087556627628,Pool3
"c(1, 3, 3)",0.5691557611500438,Pool3
"c(1, 3, 3)",0.27247655025581985,Pool3
"c(1, 3, 3)",0.2650688193700907,Pool3
"c(1, 3, 3)",0.49806063259675126,Pool3
"c(1, 3, 3)",0.4885534519007703,Pool3
"c(1, 3, 3)",0.20789584702845776,Pool3
"c(1, 3, 3)",0.295878718177728,Pool3
"c(1, 3, 3)",-0.04212999276668485,Pool3
"c(1, 3, 3)",0.5612908931748977,Pool3
"c(1, 3, 3)",0.20663070749839874,Pool3
"c(1, 3, 3)",0.5765081206944419,Pool3
"c(1, 3, 3)",0.5010045886426021,Pool3
"c(1, 3, 3)",0.4692383990837937,Pool3
"c(1, 3, 3)",0.4393941862193443,Pool3
"c(1, 3, 3)",0.20934163755114543,Pool3
"c(1, 3, 3)",0.692300239619123,Pool3
"c(1, 3, 3)",0.45590469289178137,Pool3
"c(1, 3, 3)",0.2768051657455645,Pool3
"c(1, 3, 3)",0.7053132153770171,Pool3
"c(1, 3, 3)",-0.07380338196487833,Pool3
"c(1, 3, 3)",0.28714017306514733,Pool3
"c(1, 3, 3)",0.4600704648999843,Pool3
"c(1, 3, 3)",0.4449272558997095,Pool3
"c(1, 3, 3)",0.3615942921760216,Pool3
"c(1, 3, 3)",0.1976600231988282,Pool3
"c(1, 3, 3)",0.2112791866380566,Pool3
"c(1, 3, 3)",0.27055251779268663,Pool3
"c(1, 3, 3)",0.6488667896674347,Pool3
"c(1, 3, 3)",0.5300944798223282,Pool3
"c(1, 3, 3)",0.3215553952361419,Pool3
"c(1, 3, 3)",0.48766182130131236,Pool3
"c(1, 3, 3)",0.12623820722143722,Pool3
"c(1, 3, 3)",0.19048158831324297,Pool3
"c(1, 3, 3)",0.22116596882572928,Pool3
"c(1, 3, 3)",0.11409648731225822,Pool3
"c(1, 3, 3)",0.5282858854157394,Pool3
"c(1, 3, 3)",0.3896594745696602,Pool3
"c(1, 3, 3)",0.4459946952670512,Pool3
"c(1, 3, 3)",0.21858622386238977,Pool3
"c(1, 3, 3)",0.23445982114909275,Pool3
"c(1, 3, 3)",0.25368669394922283,Pool3
"c(1, 3, 3)",0.2718703997037251,Pool3
"c(1, 3, 3)",-0.12827502337534147,Pool3
"c(1, 3, 3)",0.34370451951613445,Pool3
"c(1, 3, 3)",0.6980077253803072,Pool3
"c(1, 3, 3)",0.5837986733318412,Pool3
"c(1, 3, 3)",0.4041248906840151,Pool3
"c(1, 3, 3)",0.2728793024383206,Pool3
"c(1, 3, 3)",0.5624603690385657,Pool3
"c(1, 3, 3)",0.19588636331319254,Pool3
"c(1, 3, 3)",0.06077494175541172,Pool3
"c(1, 3, 3)",0.41950124729004606,Pool3
"c(1, 3, 3)",0.01821978192591337,Pool3
"c(1, 3, 3)",0.2936849391267999,Pool3
"c(1, 3, 3)",0.8044476603257897,Pool3
"c(1, 3, 3)",0.2752082660285434,Pool3
"c(1, 3, 3)",0.6347082594305012,Pool3
"c(1, 3, 3)",0.6700117979747297,Pool3
"c(1, 3, 3)",0.1524670074523862,Pool3
"c(1, 3, 3)",0.34609388435132216,Pool3
"c(1, 3, 3)",0.1779440979487794,Pool3
"c(1, 3, 3)",0.1506356859764015,Pool3
"c(1, 3, 3)",0.5157780191984563,Pool3
"c(1, 3, 3)",0.25805701703390366,Pool3
"c(1, 3, 3)",0.4430959106217121,Pool3
"c(1, 3, 3)",0.24785065813376433,Pool3
"c(1, 3, 3)",0.4293411499653328,Pool3
"c(1, 3, 3)",0.4546815373972539,Pool3
"c(1, 3, 3)",0.48297455213978413,Pool3
"c(1, 3, 3)",0.2038635807344031,Pool3
"c(1, 3, 3)",0.1456555855030333,Pool3
"c(1, 3, 3)",0.453232354592718,Pool3
"c(1, 3, 3)",0.31169484634869565,Pool3
"c(1, 3, 3)",0.44561865843177406,Pool3
"c(1, 3, 3)",0.571729957399294,Pool3
"c(1, 3, 3)",0.4474917198351638,Pool3
"c(1, 3, 3)",0.21339849344933115,Pool3
"c(1, 3, 3)",0.6316487685005867,Pool3
"c(1, 3, 3)",0.5830029467917377,Pool3
"c(1, 3, 3)",0.5672183568783933,Pool3
"c(1, 3, 3)",0.4344904477781874,Pool3
"c(1, 3, 3)",0.5402901302148553,Pool3
"c(1, 3, 3)",0.360738954987665,Pool3
"c(1, 3, 3)",0.11402319486403277,Pool3
"c(1, 3, 3)",0.5579381377974426,Pool3
"c(1, 3, 3)",0.4022832025447465,Pool3
"c(1, 3, 3)",0.3425726805470394,Pool3
"c(1, 3, 3)",0.26642923240405775,Pool3
"c(1, 3, 3)",0.027862458923574387,Pool3
"c(1, 3, 3)",0.14717262467079384,Pool3
"c(1, 3, 3)",0.3438002318248361,Pool3
"c(1, 3, 3)",0.1753336811805262,Pool3
"c(1, 3, 3)",-0.044382341763503926,Pool3
"c(1, 3, 3)",0.32341525536663146,Pool3
"c(1, 3, 3)",0.2808988153961269,Pool3
"c(1, 3, 3)",0.3065303364033939,Pool3
"c(1, 3, 3)",0.4717148435681134,Pool3
"c(1, 3, 3)",0.24809130824248457,Pool3
"c(1, 3, 3)",0.2036104124074046,Pool3
"c(1, 3, 3)",-0.05817406368846798,Pool3
"c(1, 3, 3)",-0.020621092955512756,Pool3
"c(1, 3, 3)",0.45892269287148996,Pool3
"c(1, 3, 3)",0.1509293094889756,Pool3
"c(1, 3, 3)",0.4267858483995837,Pool3
"c(1, 3, 3)",0.45010408945619107,Pool3
"c(1, 3, 3)",0.6232407611977445,Pool3
"c(1, 3, 3)",0.4229812621920381,Pool3
"c(1, 3, 3)",0.48539988035237214,Pool3
"c(1, 3, 3)",0.14697277630557207,Pool3
"c(1, 3, 3)",0.236934098831448,Pool3
"c(1, 3, 3)",0.5339861051631034,Pool3
"c(1, 3, 3)",0.4205921996896589,Pool3
"c(1, 3, 3)",0.45368781223565735,Pool3
"c(1, 3, 3)",0.5668333392683225,Pool3
"c(1, 3, 3)",-0.02000496343692688,Pool3
"c(1, 3, 3)",0.19738264491292068,Pool3
"c(1, 3, 3)",0.23063414590983944,Pool3
"c(1, 3, 3)",0.30127513347211354,Pool3
"c(1, 3, 3)",0.24724577916086338,Pool3
"c(1, 3, 3)",0.01115890557505029,Pool3
"c(1, 3, 3)",0.3528174143324475,Pool3
"c(1, 3, 3)",0.48008700969183393,Pool3
"c(1, 3, 3)",0.6715522393314245,Pool3
"c(1, 3, 3)",0.6327500466744103,Pool3
"c(1, 3, 3)",0.713503559221276,Pool3
"c(1, 3, 3)",0.3079401628515663,Pool3
"c(1, 3, 3)",0.20988833273760357,Pool3
"c(1, 3, 3)",0.256635592910466,Pool3
"c(1, 3, 3)",0.1529699546581062,Pool3
"c(1, 3, 3)",0.4490004785619925,Pool3
"c(1, 3, 3)",0.24451255143393144,Pool3
"c(1, 3, 3)",0.1620662615576609,Pool3
"c(1, 3, 3)",0.30951860945543236,Pool3
"c(1, 3, 3)",0.18540491956775063,Pool3
"c(1, 3, 3)",0.493709523924313,Pool3
"c(1, 3, 3)",-0.02917753994355282,Pool3
"c(1, 3, 3)",0.25611118668662813,Pool3
"c(1, 3, 3)",0.5072213790046122,Pool3
"c(1, 3, 3)",0.2676558525430032,Pool3
"c(1, 3, 3)",0.1917134590591337,Pool3
"c(1, 3, 3)",0.029506394430490364,Pool3
"c(1, 3, 3)",0.09034632637789712,Pool3
"c(1, 3, 3)",0.2852595050573977,Pool3
"c(1, 3, 3)",0.4146391528544292,Pool3
"c(1, 3, 3)",0.37823760016772356,Pool3
"c(1, 3, 3)",0.6941750758884049,Pool3
"c(1, 3, 3)",0.3519164354602466,Pool3
"c(1, 3, 3)",0.4251044061450149,Pool3
"c(1, 3, 3)",0.45337164466865243,Pool3
"c(1, 3, 3)",0.17769320533626717,Pool3
"c(1, 3, 3)",0.3493655257913249,Pool3
"c(1, 3, 3)",0.5719734263164251,Pool3
"c(1, 3, 3)",0.5572989032245628,Pool3
"c(1, 3, 3)",0.41933364168786535,Pool3
"c(1, 3, 3)",0.27828460080638867,Pool3
"c(1, 3, 3)",0.3567052676519016,Pool3
"c(1, 3, 3)",0.4673955854315468,Pool3
"c(1, 3, 3)",0.542769126943825,Pool3
"c(1, 3, 3)",0.12232119807262865,Pool3
"c(1, 3, 3)",0.10392745154592559,Pool3
"c(1, 3, 3)",0.5380438794551066,Pool3
"c(1, 3, 3)",0.633940353803944,Pool3
"c(1, 3, 3)",0.1591543038256967,Pool3
"c(1, 3, 3)",0.05817304803133789,Pool3
"c(1, 3, 3)",0.4319631201192386,Pool3
"c(1, 3, 3)",0.3490545489332821,Pool3
"c(1, 3, 3)",0.31036317768844085,Pool3
"c(1, 3, 3)",0.3561359652846903,Pool3
"c(1, 4, 1)",0.5440642667940361,Pool1
"c(1, 4, 1)",1.0809566599238551,Pool1
"c(1, 4, 1)",0.6540882085601079,Pool1
"c(1, 4, 1)",0.6405623713746491,Pool1
"c(1, 4, 1)",1.160138851952434,Pool1
"c(1, 4, 1)",0.5533384730532027,Pool1
"c(1, 4, 1)",0.7026930727339497,Pool1
"c(1, 4, 1)",0.8638856510153406,Pool1
"c(1, 4, 1)",0.6513928192658828,Pool1
"c(1, 4, 1)",0.5733462010542584,Pool1
"c(1, 4, 1)",0.9377977707340197,Pool1
"c(1, 4, 1)",0.729386225968772,Pool1
"c(1, 4, 1)",0.7767453494283072,Pool1
"c(1, 4, 1)",0.851512595342503,Pool1
"c(1, 4, 1)",0.8892061203962154,Pool1
"c(1, 4, 1)",0.46655683515365987,Pool1
"c(1, 4, 1)",0.8000472135831688,Pool1
"c(1, 4, 1)",0.7543273700092415,Pool1
"c(1, 4, 1)",0.5880551873033514,Pool1
"c(1, 4, 1)",0.5811511181176189,Pool1
"c(1, 4, 1)",0.808306424172861,Pool1
"c(1, 4, 1)",0.7771031529674308,Pool1
"c(1, 4, 1)",0.6118398507787375,Pool1
"c(1, 4, 1)",0.8333094403636758,Pool1
"c(1, 4, 1)",0.9827677283374923,Pool1
"c(1, 4, 1)",1.0370402273835793,Pool1
"c(1, 4, 1)",0.7162824536189988,Pool1
"c(1, 4, 1)",0.7544398553674952,Pool1
"c(1, 4, 1)",0.6833522040290827,Pool1
"c(1, 4, 1)",0.5801449162706639,Pool1
"c(1, 4, 1)",0.7983592715599748,Pool1
"c(1, 4, 1)",0.9277549523681786,Pool1
"c(1, 4, 1)",0.8133968480242714,Pool1
"c(1, 4, 1)",0.7692443878524136,Pool1
"c(1, 4, 1)",1.0310921563179731,Pool1
"c(1, 4, 1)",0.7334730250608845,Pool1
"c(1, 4, 1)",0.8163125388484969,Pool1
"c(1, 4, 1)",1.0402725189139996,Pool1
"c(1, 4, 1)",0.8981579601136719,Pool1
"c(1, 4, 1)",0.9202200105006278,Pool1
"c(1, 4, 1)",0.7142844816458606,Pool1
"c(1, 4, 1)",0.9160133957971047,Pool1
"c(1, 4, 1)",0.7190448695483109,Pool1
"c(1, 4, 1)",0.7339557549788768,Pool1
"c(1, 4, 1)",0.3784411565534351,Pool1
"c(1, 4, 1)",0.7821415984696567,Pool1
"c(1, 4, 1)",0.6915862643715455,Pool1
"c(1, 4, 1)",1.123894370281489,Pool1
"c(1, 4, 1)",1.1459207647469403,Pool1
"c(1, 4, 1)",1.005215845029367,Pool1
"c(1, 4, 1)",1.0829411071456683,Pool1
"c(1, 4, 1)",0.9103070903517397,Pool1
"c(1, 4, 1)",1.070975348348973,Pool1
"c(1, 4, 1)",0.9783425786725721,Pool1
"c(1, 4, 1)",0.8949222554234336,Pool1
"c(1, 4, 1)",0.8331486122434896,Pool1
"c(1, 4, 1)",0.8491765236086454,Pool1
"c(1, 4, 1)",0.8243586796637662,Pool1
"c(1, 4, 1)",1.0575423150480727,Pool1
"c(1, 4, 1)",1.0327199976465071,Pool1
"c(1, 4, 1)",0.9438515909216638,Pool1
"c(1, 4, 1)",0.8486226653271703,Pool1
"c(1, 4, 1)",0.9258553435836085,Pool1
"c(1, 4, 1)",0.9744608053490844,Pool1
"c(1, 4, 1)",0.9812237178825736,Pool1
"c(1, 4, 1)",0.9713882653156053,Pool1
"c(1, 4, 1)",0.5633043871351658,Pool1
"c(1, 4, 1)",1.1627920648688963,Pool1
"c(1, 4, 1)",0.41975169814767427,Pool1
"c(1, 4, 1)",1.0204095541037401,Pool1
"c(1, 4, 1)",0.8798633562993221,Pool1
"c(1, 4, 1)",0.5410250568615069,Pool1
"c(1, 4, 1)",1.033838553709935,Pool1
"c(1, 4, 1)",0.6712565661475153,Pool1
"c(1, 4, 1)",1.1844657050950795,Pool1
"c(1, 4, 1)",1.2668488989417492,Pool1
"c(1, 4, 1)",0.8356746717452025,Pool1
"c(1, 4, 1)",0.9073082763723536,Pool1
"c(1, 4, 1)",0.6797283445677873,Pool1
"c(1, 4, 1)",1.1329943998053331,Pool1
"c(1, 4, 1)",1.1145819089615325,Pool1
"c(1, 4, 1)",0.604594357158693,Pool1
"c(1, 4, 1)",1.0887324116066546,Pool1
"c(1, 4, 1)",0.4457593963614011,Pool1
"c(1, 4, 1)",0.8155521268243732,Pool1
"c(1, 4, 1)",0.8616213275633197,Pool1
"c(1, 4, 1)",1.0864148801817581,Pool1
"c(1, 4, 1)",1.146296813723126,Pool1
"c(1, 4, 1)",0.7014246292352411,Pool1
"c(1, 4, 1)",0.7653778013449404,Pool1
"c(1, 4, 1)",0.43817538958321894,Pool1
"c(1, 4, 1)",0.8553720475625574,Pool1
"c(1, 4, 1)",0.9310845675348411,Pool1
"c(1, 4, 1)",0.9284394525312196,Pool1
"c(1, 4, 1)",0.8454797711474861,Pool1
"c(1, 4, 1)",0.9000313932404461,Pool1
"c(1, 4, 1)",0.5397582910963163,Pool1
"c(1, 4, 1)",0.7978455983348449,Pool1
"c(1, 4, 1)",0.7045812206300687,Pool1
"c(1, 4, 1)",0.9129556929080227,Pool1
"c(1, 4, 1)",0.8747953412003531,Pool1
"c(1, 4, 1)",0.8285817801783906,Pool1
"c(1, 4, 1)",0.6611901251276716,Pool1
"c(1, 4, 1)",0.688273562499661,Pool1
"c(1, 4, 1)",0.614768731164958,Pool1
"c(1, 4, 1)",1.0518888933074997,Pool1
"c(1, 4, 1)",0.751967199961873,Pool1
"c(1, 4, 1)",1.0079832229490366,Pool1
"c(1, 4, 1)",0.7926126263036397,Pool1
"c(1, 4, 1)",0.7362935796733551,Pool1
"c(1, 4, 1)",0.8693954272768983,Pool1
"c(1, 4, 1)",0.821526693976796,Pool1
"c(1, 4, 1)",0.9722058889466113,Pool1
"c(1, 4, 1)",0.8154977619264758,Pool1
"c(1, 4, 1)",0.8404604992410419,Pool1
"c(1, 4, 1)",0.8476048631425954,Pool1
"c(1, 4, 1)",0.9602822845444042,Pool1
"c(1, 4, 1)",0.7135025605014167,Pool1
