"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","OLS_prct_diff","SP_prct_diff","OLS_abs_diff","SP_abs_diff","True_best","n","comb","sim","true_best"
"17",6.64896534046625,5.4352130543456,5.68812574611562,5.68812567079328,0.182547542958847,1.32420321349335e-08,1.21375228612065,7.53223439176054e-08,5,1000,1,17,6
"18",6.19915092814942,5.86687918364674,5.00958039093561,5.00958039003817,0.0535995571577205,1.79143749607067e-10,0.332271744502681,8.9743501519024e-10,5,1000,1,18,6
"19",4.47353798166299,0.944431617884985,4.6548631069937,4.65486343153046,0.788884855397181,-6.97199372409999e-08,3.529106363778,-3.24536763685046e-07,5,1000,1,19,6
"20",4.78863424819774,3.25260649563937,4.9242266183284,4.91853877063416,0.320765310722252,0.0011550743162513,1.53602775255836,0.00568784769423214,5,1000,1,20,6
"21",5.90990882697207,1.52099490147538,4.85270182238949,4.8527018077511,0.74263648627983,3.01654485603506e-09,4.38891392549669,1.4638392720201e-08,6,1000,2,1,6
"22",7.05831407856428,4.73027806394186,6.01970335455158,5.86032493436626,0.329828906550438,0.0264761252836161,2.32803601462242,0.159378420185312,6,1000,2,2,6
"23",5.06876803588418,4.74062947416748,5.07541145125797,5.07541145125772,0.0647373403938905,4.88239784057144e-14,0.328138561716706,2.47801779096335e-13,6,1000,2,3,6
"24",6.53935037125814,3.45894081604149,5.12898200092069,5.12898200255988,0.471057426247677,-3.19594350183891e-10,3.08040955521665,-1.63919366968912e-09,6,1000,2,4,6
"25",6.15154697125089,0.547333211082746,6.21985178133753,6.21985201596891,0.911025110652541,-3.77229864620904e-08,5.60421376016814,-2.34631384543604e-07,6,1000,2,5,6
"26",6.62125126961326,5.79442623104694,5.2412851523588,5.21961745180708,0.124874439120117,0.00413404344962486,0.826825038566318,0.021667700551725,6,1000,2,6,6
"27",6.72895317543147,6.50444991077039,5.95461567516293,5.95461510782609,0.0333637727604919,9.52768180769374e-08,0.224503264661086,5.67336834400578e-07,6,1000,2,7,6
